SN,DATE,TIME,LATITUDE,LONGITUDE,ALTITUDE,PRESSURE,SZA,TEMP,SIG305,SIG312,SIG320,SIG936,SIG1020,R305_312,R312_320,STD305_312,STD312_320,OZ305_312,OZ312_320,OZONE,WATER,AOT1020,ID,
8442,2/1/2011,22:08:47,37.867,-122.267,95,1010,60.26,19.6,81.68,259.82,248.33,610.7,999.53,0.3144,1.0463,0.005,0.001,284.8,297.1,277.4,0.48,0.018,11,
8442,2/1/2011,22:09:03,37.867,-122.267,95,1010,60.28,19.7,81.38,257.35,247.41,607.79,1002.73,0.3162,1.0402,0.004,0.006,283.5,299.5,274,0.49,0.016,12,
8442,2/1/2011,22:09:17,37.867,-122.267,95,1010,60.31,19.8,80.87,258.37,247.15,603.89,997.63,0.313,1.0454,0.008,0.002,285,296.9,278,0.49,0.019,13,
8442,2/1/2011,22:09:34,37.867,-122.267,95,1010,60.33,19.9,80.85,257.58,246.78,599.45,998.39,0.3139,1.0438,0.006,0.003,284.3,297.3,276.6,0.5,0.018,14,
8442,2/1/2011,22:09:49,37.867,-122.267,95,1010,60.36,20,80.28,257.28,246.12,597.67,997.6,0.312,1.0453,0.008,0.003,285.1,296.4,278.3,0.5,0.019,15,
8442,2/1/2011,22:10:48,37.867,-122.267,95,1010,60.45,20.4,77.73,254.08,241.85,586.79,985.96,0.3059,1.0506,0.005,0.004,287.5,293,284.2,0.5,0.024,16,
8442,2/1/2011,22:11:04,37.867,-122.267,95,1010,60.48,20.5,78.24,252.96,243.7,592.99,996.5,0.3093,1.038,0.009,0.006,285.4,298.2,277.8,0.5,0.019,17,
8442,2/1/2011,22:11:21,37.867,-122.267,95,1010,60.51,20.6,78.22,254.02,243.44,591.04,1001.24,0.3079,1.0435,0.005,0.002,285.9,295.5,280.2,0.51,0.017,18,
8442,2/1/2011,22:11:37,37.867,-122.267,95,1010,60.54,20.7,77.82,252.51,242.62,588.51,1004.22,0.3082,1.0408,0.001,0.002,285.5,296.3,279,0.52,0.015,19,
8442,2/1/2011,22:11:58,37.867,-122.267,95,1010,60.57,20.8,77.67,252.02,242.04,591.98,1002.46,0.3082,1.0412,0.007,0.002,285.1,295.7,278.8,0.51,0.016,20,
8442,2/1/2011,22:12:38,37.867,-122.267,95,1010,60.64,21,76.45,244.79,240.6,588.49,988.78,0.3123,1.0174,0.009,0.009,282.2,305.4,268.5,0.5,0.023,21,
8442,2/1/2011,22:12:48,37.867,-122.267,95,1010,60.65,21.1,49.28,131.33,141.93,355.37,601.31,0.375,0.9183,0.049,0.209,251.3,351.5,191.8,0.42,0.267,21,
8442,2/1/2011,22:13:08,37.867,-122.267,95,1010,60.69,21.1,75.66,245.01,238.28,590.02,983.27,0.3089,1.0283,0.032,0.018,283.6,300,273.8,0.49,0.025,22,
8442,2/1/2011,22:13:36,37.867,-122.267,95,1010,60.73,21.2,73.94,246.12,235.52,585.64,949.14,0.3004,1.045,0.007,0.007,287.8,292.2,285.2,0.45,0.043,23,
8442,2/1/2011,22:14:04,37.867,-122.267,95,1010,60.78,21.3,72.73,237.13,233.59,587.28,969.77,0.3067,1.0152,0.007,0.008,283.9,304.7,271.5,0.47,0.032,24,
8442,2/1/2011,22:14:25,37.867,-122.267,95,1010,60.82,21.3,74.87,247.95,239.6,607.56,993.59,0.302,1.0349,0.001,0.001,286.2,295.7,280.5,0.47,0.02,25,
8442,2/1/2011,22:15:12,37.867,-122.267,95,1010,60.9,21.4,72.12,240.23,232.84,602.92,952.43,0.3003,1.0317,0.023,0.008,286.3,296.1,280.5,0.42,0.041,26,
8442,2/1/2011,22:15:29,37.867,-122.267,95,1010,60.92,21.4,73.71,240.47,236.46,609.52,1001.31,0.3066,1.017,0.015,0.016,282.6,302.2,270.9,0.47,0.016,27,
8442,2/1/2011,22:15:45,37.867,-122.267,95,1010,60.95,21.4,73.13,242.5,236.13,602.6,985.72,0.3016,1.027,0.012,0.009,285,297.5,277.6,0.46,0.024,28,
8442,2/1/2011,22:15:59,37.867,-122.267,95,1010,60.98,21.5,72.85,243.4,236.58,600.25,1001.24,0.2993,1.0288,0.007,0.004,286.1,296.4,279.9,0.49,0.016,29,
8442,2/1/2011,22:16:14,37.867,-122.267,95,1010,61,21.5,72.49,241.86,235.37,596.4,997.19,0.2997,1.0276,0.01,0.01,285.6,296.6,279,0.49,0.018,30,
8442,2/1/2011,22:17:18,37.867,-122.267,95,1010,61.11,21.6,71.75,239.78,234.43,605.18,1012.14,0.2992,1.0229,0.005,0.003,284.8,297.4,277.3,0.49,0.011,31,
8442,2/1/2011,22:17:36,37.867,-122.267,95,1010,61.14,21.7,71.65,239.3,234.08,605.61,1013.19,0.2994,1.0223,0.004,0.003,284.4,297.3,276.7,0.49,0.01,32,
8442,2/1/2011,22:17:53,37.867,-122.267,95,1010,61.17,21.8,70.8,238.76,233.48,602.11,1008.34,0.2965,1.0226,0.004,0.003,285.7,296.8,279.1,0.49,0.013,33,
8442,2/1/2011,22:18:12,37.867,-122.267,95,1010,61.2,21.9,70.58,237.05,232.44,595.87,1007.12,0.2977,1.0199,0.007,0.006,284.7,297.6,277,0.5,0.013,34,
8442,2/1/2011,22:18:27,37.867,-122.267,95,1010,61.23,22,70.16,236.91,231.7,594.55,1007.59,0.2961,1.0225,0.007,0.001,285.3,296.2,278.9,0.5,0.013,35,
8442,2/1/2011,22:20:22,37.867,-122.267,95,1011,61.43,22.6,67.69,230.98,228.27,600.26,1001.48,0.293,1.0119,0.007,0.009,285,298.3,277.2,0.48,0.016,36,
8442,2/1/2011,22:20:40,37.867,-122.267,95,1010,61.46,22.7,66.96,231.52,227.53,600.36,993.18,0.2892,1.0175,0.009,0.003,286.9,295.5,281.8,0.47,0.02,36,
8442,2/1/2011,22:20:53,37.867,-122.267,95,1011,61.49,22.7,66.93,227.72,227.62,612.19,1007.36,0.294,1.0004,0.018,0.008,284,302.7,272.9,0.47,0.013,36,
8442,2/1/2011,22:21:47,37.867,-122.267,95,1011,61.58,23,60.75,199.43,217.41,550.44,924.64,0.3047,0.9173,0.072,0.032,277.2,339.5,240.1,0.47,0.054,36,
8442,2/1/2011,22:22:01,37.867,-122.267,95,1011,61.61,23,64.42,226.34,224.99,593.87,997.72,0.2847,1.006,0.038,0.012,288,298.7,281.6,0.48,0.017,36,
8442,2/1/2011,22:23:34,37.867,-122.267,95,1010,61.77,23.3,64.41,224.24,223.59,608.96,1007.94,0.2872,1.0029,0.006,0.004,284.9,298.2,277,0.47,0.012,37,
8442,2/1/2011,22:24:08,37.867,-122.267,95,1010,61.83,23.4,64.02,221.2,222.55,605.95,1018.89,0.2895,0.9939,0.012,0.01,283,301.3,272.2,0.49,0.007,38,
8442,2/1/2011,22:24:32,37.867,-122.267,95,1010,61.88,23.4,63.02,221.97,219.25,588.1,971.16,0.2839,1.0124,0.005,0.006,285.7,292.8,281.5,0.46,0.03,39,
8442,2/1/2011,22:24:48,37.867,-122.267,95,1010,61.91,23.5,60.37,198.83,208.24,532,897.98,0.3038,0.9547,0.031,0.032,274.5,317.9,248.6,0.47,0.067,40,
8442,2/1/2011,22:25:01,37.867,-122.267,95,1010,61.93,23.5,63.05,219.65,219.84,594.62,994.69,0.2871,0.9991,0.014,0.007,283.4,297.9,274.8,0.47,0.019,41,
8442,2/1/2011,22:25:55,37.867,-122.267,95,1011,62.03,23.6,46.27,137.78,162.42,399.45,665.21,0.3341,0.8496,0.083,0.103,257.9,366.7,193.3,0.41,0.208,42,
8442,2/1/2011,22:26:19,37.867,-122.267,95,1011,62.07,23.6,61.92,219.29,219.13,604.54,1012.93,0.2824,1.0007,0.007,0.003,284.6,295.4,278.2,0.48,0.01,43,
8442,2/1/2011,22:26:45,37.867,-122.267,95,1010,62.12,23.6,60.64,217.1,215.87,592.83,983.68,0.2794,1.0057,0.025,0.007,285.9,292.7,281.8,0.46,0.024,44,
8442,2/1/2011,22:27:01,37.867,-122.267,95,1010,62.15,23.6,61.14,218.57,217.53,601.55,994.59,0.2797,1.0048,0.004,0.002,285.3,292.8,280.9,0.46,0.018,45,
8442,2/1/2011,22:27:16,37.867,-122.267,95,1010,62.18,23.5,61.15,216.79,217.57,601.96,1012.22,0.2821,0.9964,0.006,0.003,283.7,296,276.4,0.48,0.01,46,
8442,2/1/2011,22:27:30,37.867,-122.267,95,1010,62.2,23.5,60.56,215.72,216.49,594.04,1001.55,0.2808,0.9964,0.019,0.006,284.2,295.7,277.4,0.48,0.015,47,
8442,2/1/2011,22:28:23,37.867,-122.267,95,1009,62.3,23.4,59.43,213.66,214.97,598.49,1006.31,0.2781,0.9939,0.009,0.008,284.7,295.7,278.2,0.48,0.013,48,
8442,2/1/2011,22:28:46,37.867,-122.267,95,1009,62.34,23.4,58.85,213.28,213.83,608.11,1003.16,0.276,0.9974,0.006,0.003,285.6,293.6,280.8,0.46,0.014,49,
8442,2/1/2011,22:29:02,37.867,-122.267,95,1009,62.37,23.5,51.02,176.87,192.91,541.8,875.96,0.2906,0.9004,0.042,0.164,277,337,241.4,0.41,0.077,50,
8442,2/1/2011,22:29:31,37.867,-122.267,95,1009,62.43,23.5,58.31,211.67,213.14,605.72,1019.04,0.2755,0.9931,0.003,0.002,284.9,294.5,279.3,0.48,0.007,50,
8442,2/1/2011,22:29:47,37.867,-122.267,95,1009,62.46,23.5,58.33,210.91,212.7,600.19,1019.58,0.2766,0.9916,0.004,0.003,284,294.8,277.6,0.49,0.007,51,
8442,2/1/2011,22:30:10,37.867,-122.267,95,1009,62.5,23.5,57.83,208.2,210.96,587.01,1007.1,0.2778,0.9869,0.006,0.005,282.9,296.2,275,0.49,0.012,52,
8442,2/1/2011,22:31:43,37.867,-122.267,95,1010,62.67,23.7,51.23,180.13,189.59,489,830.51,0.2849,0.9496,0.047,0.029,277.1,310.3,257.3,0.45,0.101,53,
8442,2/1/2011,22:32:20,37.867,-122.267,95,1010,62.74,23.9,55.72,203.4,207.66,589.61,1016.4,0.2739,0.9795,0.004,0.004,282.5,296.3,274.3,0.5,0.008,54,
8442,2/1/2011,22:32:42,37.867,-122.267,95,1010,62.79,23.9,53.95,197.95,203.35,559.97,957.57,0.2726,0.9735,0.022,0.023,282.8,298.3,273.6,0.48,0.035,55,
8442,2/1/2011,22:32:57,37.867,-122.267,95,1010,62.82,24,54.8,203.72,206.79,591.97,1008.94,0.269,0.9852,0.002,0.002,284.6,293,279.7,0.48,0.011,56,
8442,2/1/2011,22:33:12,37.867,-122.267,95,1010,62.84,24,54.6,202.98,205.83,588.17,1005.68,0.269,0.9862,0.004,0.002,284.3,292.2,279.7,0.48,0.013,57,
8442,2/1/2011,22:34:54,37.867,-122.267,95,1009,63.04,24.1,52.68,191.44,203.57,589.33,1015.55,0.2752,0.9404,0.009,0.004,278.8,309.7,260.4,0.49,0.008,58,
8442,2/1/2011,22:35:25,37.867,-122.267,95,1009,63.1,24.2,52.07,190.62,202.25,590.07,1012.62,0.2731,0.9425,0.004,0.003,279.3,308,262.2,0.48,0.009,59,
8442,2/1/2011,22:35:48,37.867,-122.267,95,1009,63.14,24.2,51.52,184.71,200.55,585.91,1002.26,0.2789,0.921,0.002,0.009,275.6,317,250.9,0.48,0.014,60,
8442,2/1/2011,22:36:03,37.867,-122.267,95,1009,63.17,24.3,51.31,187.06,200.24,585.29,1002.67,0.2743,0.9342,0.02,0.015,277.8,310.7,258.3,0.48,0.014,61,
8442,2/1/2011,22:36:20,37.867,-122.267,95,1009,63.21,24.3,51.1,189,200.92,594,1023.18,0.2704,0.9407,0.007,0.003,279.8,307.4,263.3,0.49,0.005,62,
8442,2/1/2011,22:37:56,37.867,-122.267,95,1009,63.39,24.7,48.7,180.55,194.74,566.31,975.22,0.2698,0.9271,0.014,0.006,278.1,310.9,258.6,0.48,0.026,63,
8442,2/1/2011,22:38:38,37.867,-122.267,95,1010,63.47,24.8,48.24,177.35,193.9,567.06,985.3,0.2721,0.9146,0.008,0.011,275.9,315.3,252.5,0.49,0.022,64,
8442,2/1/2011,22:38:56,37.867,-122.267,95,1010,63.51,24.9,48.13,180.94,194.69,575.63,1015.73,0.266,0.9294,0.003,0.006,279,308.3,261.6,0.51,0.008,65,
8442,2/1/2011,22:39:06,37.867,-122.267,95,1010,63.53,24.9,47.97,180.64,194.71,578.59,1018.77,0.2656,0.9278,0.005,0.004,279,308.7,261.4,0.5,0.006,65,
8442,2/1/2011,22:39:35,37.867,-122.267,95,1010,63.59,24.9,47.55,179.75,193.88,582.19,1021.98,0.2646,0.9271,0.009,0.003,279,308.2,261.7,0.5,0.005,66,
8442,2/1/2011,22:40:58,37.867,-122.267,95,1010,63.75,25.1,46.22,175.91,191.2,574.12,1023.92,0.2628,0.92,0.005,0.004,278.3,309.1,260,0.51,0.004,67,
8442,2/1/2011,22:41:51,37.867,-122.267,95,1010,63.86,25.4,42.38,163.73,178.62,535.8,942.72,0.2588,0.9167,0.016,0.008,279.4,309.2,261.8,0.49,0.041,68,
8442,2/1/2011,22:42:11,37.867,-122.267,95,1010,63.9,25.4,44.37,170.41,187.02,555.1,985.97,0.2604,0.9112,0.006,0.005,278.1,311.1,258.6,0.5,0.021,69,
8442,2/1/2011,22:42:39,37.867,-122.267,95,1010,63.95,25.5,40.99,149.79,167.31,467.93,846.14,0.2738,0.8961,0.042,0.025,269.9,317.1,241.8,0.49,0.088,70,
8442,2/1/2011,22:43:00,37.867,-122.267,95,1010,64,25.6,44.19,171.8,187.35,572.61,1022.57,0.2572,0.917,0.009,0.004,278.9,307.1,262.1,0.51,0.005,71,
8442,2/1/2011,22:43:30,37.867,-122.267,95,1010,64.06,25.7,43.82,169.05,186.39,576.55,1017.57,0.2592,0.907,0.006,0.004,277.1,310.8,257.1,0.5,0.007,72,
8442,2/1/2011,22:44:42,37.867,-122.267,95,1009,64.2,25.8,41.1,156.51,178.43,530.14,973.99,0.2626,0.8771,0.014,0.011,273.6,322.3,244.6,0.53,0.026,73,
8442,2/1/2011,22:45:00,37.867,-122.267,95,1009,64.24,25.9,41.56,165.04,181.53,550.24,1003.62,0.2519,0.9091,0.021,0.013,279.4,307.4,262.8,0.52,0.013,74,
8442,2/1/2011,22:45:16,37.867,-122.267,95,1009,64.27,25.9,41.87,164.74,182.12,556.75,1014.92,0.2542,0.9045,0.015,0.011,277.7,309,259.1,0.53,0.008,75,
8442,2/1/2011,22:45:31,37.867,-122.267,95,1009,64.3,25.9,41.58,160.81,180.71,549.44,992.34,0.2586,0.8899,0.006,0.008,274.8,315.1,250.9,0.51,0.018,76,
8442,2/1/2011,22:45:49,37.867,-122.267,95,1009,64.34,25.9,41.4,162.65,181.26,564.18,1006.76,0.2546,0.8973,0.004,0.003,276.8,311.2,256.3,0.5,0.011,77,
8442,2/1/2011,22:47:20,37.867,-122.267,95,1010,64.52,25.7,38.56,156.47,172.68,542.94,968.78,0.2464,0.9063,0.022,0.016,279.5,304.6,264.6,0.49,0.028,78,
8442,2/1/2011,22:47:48,37.867,-122.267,95,1010,64.58,25.6,39.24,159.91,177.78,564.84,1023.32,0.2454,0.8995,0.002,0.002,279.5,306.8,263.2,0.51,0.004,79,
8442,2/1/2011,22:48:07,37.867,-122.267,95,1010,64.62,25.6,38.89,158.81,177.19,562.44,1017.94,0.2449,0.8963,0.004,0.004,279.3,307.7,262.5,0.51,0.006,80,
8442,2/1/2011,22:48:24,37.867,-122.267,95,1010,64.66,25.5,38.73,158.34,176.59,561.78,1015.18,0.2446,0.8966,0.004,0.003,279.1,307,262.5,0.51,0.007,80,
8442,2/1/2011,22:48:45,37.867,-122.267,95,1009,64.7,25.5,38.36,157.66,176.18,563.91,1025.62,0.2433,0.8949,0.007,0.003,279.4,307.3,262.9,0.52,0.003,81,
8442,2/1/2011,22:49:01,37.867,-122.267,95,1010,64.73,25.4,38.12,156.26,175.49,559.54,1017.49,0.2439,0.8904,0.003,0.003,278.7,308.7,260.8,0.51,0.006,82,
8442,2/1/2011,22:49:21,37.867,-122.267,95,1010,64.77,25.4,37.87,155.44,174.62,559.23,1018.98,0.2436,0.8901,0.007,0.003,278.4,308.2,260.6,0.52,0.006,83,
8442,2/1/2011,22:50:46,37.867,-122.267,95,1009,64.95,25.3,35.16,148.27,167.34,534.47,968.53,0.2372,0.8864,0.016,0.032,280.3,307.5,264.2,0.5,0.027,84,
8442,2/1/2011,22:51:23,37.867,-122.267,95,1009,65.03,25.4,36.26,150.32,170.13,549.86,1003.42,0.2412,0.8836,0.008,0.004,277,307.6,258.8,0.51,0.012,85,
8442,2/1/2011,22:51:50,37.867,-122.267,95,1009,65.09,25.4,35.25,150.19,167.17,537.01,993.93,0.2347,0.8985,0.006,0.007,280.4,300.3,268.5,0.52,0.016,86,
8442,2/1/2011,22:52:16,37.867,-122.267,95,1010,65.14,25.5,35.65,148.69,168.82,545.67,1010.71,0.2398,0.8808,0.005,0.005,276.6,307.2,258.4,0.52,0.009,88,
8442,2/1/2011,22:52:41,37.867,-122.267,95,1010,65.19,25.6,35.2,147.55,167.69,545.87,1024.2,0.2386,0.8799,0.006,0.003,276.7,306.8,258.8,0.54,0.003,89,
8442,2/1/2011,22:54:01,37.867,-122.267,95,1009,65.36,25.6,33.72,143.92,165.11,543.54,1013.36,0.2343,0.8716,0.013,0.004,277.4,308.1,259.2,0.53,0.008,90,
8442,2/1/2011,22:54:31,37.867,-122.267,95,1009,65.43,25.5,33.45,143.7,164.02,541.24,1012.22,0.2327,0.8762,0.008,0.002,277.6,305.2,261.3,0.53,0.008,91,
8442,2/1/2011,22:54:47,37.867,-122.267,95,1009,65.46,25.4,33.05,141.53,163.01,537.86,1008.71,0.2335,0.8682,0.013,0.012,276.8,308.2,258.1,0.53,0.01,92,
8442,2/1/2011,22:55:09,37.867,-122.267,95,1009,65.51,25.4,32.81,142.34,162.77,543.03,1019.09,0.2305,0.8745,0.003,0.001,278.1,304.7,262.3,0.53,0.005,93,
8442,2/1/2011,22:55:28,37.867,-122.267,95,1009,65.55,25.3,32.43,140.99,162.1,541.12,1003.25,0.23,0.8698,0.006,0.006,277.9,306.2,261.1,0.52,0.012,94,
8442,2/1/2011,22:55:49,37.867,-122.267,95,1009,65.59,25.3,32.12,140.67,161.79,550.71,1024.98,0.2284,0.8695,0.003,0.003,278.4,305.7,262.2,0.52,0.003,94,
8442,2/1/2011,22:56:14,37.867,-122.267,95,1009,65.65,25.2,31.58,139.36,161,559.58,1025.44,0.2266,0.8656,0.007,0.005,278.9,306.6,262.4,0.51,0.003,95,
8442,2/1/2011,22:57:41,37.867,-122.267,95,1009,65.83,25.2,30.33,134.27,157.37,544.93,1015.98,0.2259,0.8532,0.002,0.001,277.2,309.3,258,0.52,0.006,96,
8442,2/1/2011,22:58:48,37.867,-122.267,95,1009,65.98,25.4,29.25,132.27,154.92,548.98,1025,0.2212,0.8538,0.004,0.004,278.5,306.9,261.5,0.52,0.003,96,
8442,2/1/2011,22:59:14,37.867,-122.267,95,1008,66.03,25.4,28.84,131.55,154.64,544.88,1021.1,0.2193,0.8507,0.011,0.006,279,307.6,262.1,0.52,0.004,97,
8442,2/1/2011,22:59:28,37.867,-122.267,95,1008,66.07,25.4,28.27,130.57,153.64,545.97,1020.48,0.2165,0.8498,0.006,0.01,280.4,307.5,264.4,0.52,0.004,98,
8442,2/1/2011,22:59:41,37.867,-122.267,95,1009,66.09,25.4,28.59,130.21,153.43,545.95,1019.76,0.2196,0.8486,0.005,0.002,278.1,307.5,260.7,0.51,0.005,99,
8442,2/1/2011,22:59:57,37.867,-122.267,95,1009,66.13,25.4,28.34,130.13,153.07,548.43,1027.57,0.2178,0.8501,0.005,0.004,278.8,306.3,262.5,0.52,0.002,0,
8442,2/1/2011,23:01:10,37.867,-122.267,95,1009,66.28,25.5,27.12,123.8,149.14,532.4,998.19,0.2191,0.8301,0.011,0.01,276.2,313,254.4,0.51,0.013,1,
8442,2/1/2011,23:01:27,37.867,-122.267,95,1009,66.32,25.6,24.72,117.13,140.81,494.99,900.98,0.2111,0.8321,0.024,0.045,281,311.5,262.8,0.47,0.055,2,
8442,2/1/2011,23:01:56,37.867,-122.267,95,1009,66.38,25.7,26.06,125.32,146.9,530.8,994.57,0.208,0.8531,0.008,0,282.2,301.3,270.9,0.51,0.015,3,
8442,2/1/2011,23:02:12,37.867,-122.267,95,1008,66.41,25.7,26.49,125.26,148.5,541.45,1020.14,0.2115,0.8434,0.003,0.002,279.5,305.1,264.3,0.52,0.004,4,
8442,2/1/2011,23:02:28,37.867,-122.267,95,1008,66.45,25.7,26.31,124.49,148.11,547.59,1024.23,0.2113,0.8405,0.001,0.002,279.2,305.8,263.4,0.51,0.003,5,
8442,2/2/2011,21:39:21,37.867,-122.267,95,1015,57.47,21.1,113.05,305.89,277.31,695.5,960.12,0.3696,1.1031,0.006,0.004,281,301.9,268.5,0.33,0.041,1,
8442,2/2/2011,21:40:08,37.867,-122.267,95,1015,57.53,21.3,111.68,305.38,275.88,685.04,952.37,0.3657,1.1069,0.004,0.001,282.4,299.6,272.2,0.34,0.046,2,
8442,2/2/2011,21:41:15,37.867,-122.267,95,1016,57.61,21.3,110.24,299.01,273.55,678.07,920.06,0.3687,1.093,0.011,0.003,280.2,304.9,265.5,0.31,0.064,3,
8442,2/2/2011,21:41:46,37.867,-122.267,95,1016,57.65,21.3,108.77,301.71,273.13,681.41,937.42,0.3605,1.1046,0.011,0.003,284,299.3,274.9,0.32,0.054,4,
8442,2/2/2011,21:42:08,37.867,-122.267,95,1016,57.68,21.2,107.61,300.18,270.83,682.55,939.82,0.3585,1.1084,0.012,0.01,284.7,297.3,277.2,0.33,0.052,5,
8442,2/2/2011,21:42:36,37.867,-122.267,95,1016,57.71,21.1,106.79,296.49,270.2,680.49,936.01,0.3602,1.0974,0.026,0.01,283.6,301.9,272.7,0.32,0.055,6,
8442,2/2/2011,21:42:57,37.867,-122.267,95,1016,57.74,21.1,105.8,285.05,265.11,645.43,908.24,0.3712,1.0753,0.021,0.012,277.8,311.5,257.8,0.34,0.071,7,
8442,2/2/2011,21:44:46,37.867,-122.267,95,1016,57.88,20.9,102.39,287.01,260.32,655.27,913.3,0.3568,1.1025,0.005,0.013,283.9,297.8,275.6,0.33,0.067,8,
8442,2/2/2011,21:45:08,37.867,-122.267,95,1016,57.91,20.9,105.7,293.9,269.03,680.84,952.85,0.3596,1.0925,0.009,0.005,282.2,302,270.4,0.34,0.045,9,
8442,2/2/2011,21:45:29,37.867,-122.267,95,1016,57.94,20.9,104.44,291.72,266.29,672.46,942.69,0.358,1.0955,0.003,0.003,282.7,300.3,272.3,0.34,0.05,10,
8442,2/2/2011,21:45:57,37.867,-122.267,95,1016,57.98,20.9,103.5,286,261.84,665.71,927.38,0.3619,1.0924,0.011,0.016,280.5,301.3,268.1,0.33,0.059,11,
8442,2/2/2011,21:46:23,37.867,-122.267,95,1016,58.01,20.9,104.85,290.35,266.51,678.26,946.79,0.3611,1.0895,0.002,0.003,280.6,302.3,267.6,0.34,0.048,12,
8442,2/2/2011,21:46:38,37.867,-122.267,95,1016,58.03,20.9,104.41,290.83,267.66,680.5,949.69,0.359,1.0866,0.006,0.005,281.5,303.4,268.4,0.34,0.046,13,
8442,2/2/2011,21:48:15,37.867,-122.267,95,1016,58.16,21,101.65,285.79,262.7,667.14,944.47,0.3557,1.0879,0.011,0.006,282,301.4,270.5,0.35,0.049,14,
8442,2/2/2011,21:48:41,37.867,-122.267,95,1016,58.19,21.1,98.61,272,253.73,621.05,872.81,0.3627,1.0719,0.021,0.029,278.2,308.2,260.3,0.33,0.091,15,
8442,2/2/2011,21:49:15,37.867,-122.267,95,1017,58.24,21.1,97.44,272.24,251.92,634.93,892.36,0.3579,1.0807,0.003,0.006,280.1,303.7,266.1,0.33,0.079,16,
8442,2/2/2011,21:49:35,37.867,-122.267,95,1017,58.27,21.1,100.91,286.89,263.43,670.33,943.11,0.3517,1.0891,0.006,0.006,283,299.6,273.2,0.34,0.05,17,
8442,2/2/2011,21:50:08,37.867,-122.267,95,1017,58.31,21.1,98.84,279.33,257.4,650.2,914.3,0.3538,1.0852,0.002,0.001,281.6,300.9,270.1,0.33,0.066,18,
8442,2/2/2011,21:50:38,37.867,-122.267,95,1016,58.35,21.2,97.3,275.9,254.04,636.84,899.96,0.3527,1.0861,0.006,0.004,281.8,300.1,271,0.34,0.074,19,
8442,2/2/2011,21:50:59,37.867,-122.267,95,1016,58.38,21.2,93.24,266.02,244.97,600.39,852.49,0.3505,1.0859,0.012,0.004,282.7,299.9,272.4,0.33,0.103,20,
8442,2/2/2011,21:51:48,37.867,-122.267,95,1016,58.45,21.4,96.91,271.1,254.24,647.53,910.15,0.3577,1.0662,0.026,0.02,278.5,308,260.9,0.33,0.068,21,
8442,2/2/2011,21:54:36,37.867,-122.267,95,1016,58.69,21.2,97.52,279.92,260.9,670.1,977.01,0.3484,1.0729,0.007,0.003,281.1,302.4,268.4,0.38,0.031,22,
8442,2/2/2011,21:55:07,37.867,-122.267,95,1016,58.74,21.1,97.34,278.88,260.31,673.51,976.45,0.349,1.0714,0.004,0.007,280.3,302.6,267.1,0.37,0.031,23,
8442,2/2/2011,21:55:36,37.867,-122.267,95,1016,58.78,21,97.11,278.58,260.11,671.43,970.85,0.3486,1.071,0.003,0.003,280.2,302.2,267.1,0.37,0.034,24,
8442,2/2/2011,21:56:05,37.867,-122.267,95,1016,58.82,20.9,95.3,278.75,258.81,671.36,968.4,0.3419,1.077,0.01,0.001,283.3,299.1,273.8,0.36,0.035,25,
8442,2/2/2011,21:56:30,37.867,-122.267,95,1016,58.86,20.8,94.96,275.92,257.53,670.52,971.53,0.3442,1.0714,0.003,0.002,281.7,301.2,270.2,0.37,0.033,26,
8442,2/2/2011,21:57:10,37.867,-122.267,95,1016,58.91,20.6,94.76,275.8,257.22,670.07,967.46,0.3436,1.0723,0.003,0.001,281.5,300.2,270.4,0.36,0.035,27,
8442,2/2/2011,22:00:04,37.867,-122.267,95,1016,59.16,20.8,81.79,248.66,230.19,568.98,819.38,0.3295,1.0799,0.049,0.038,286.7,294.1,282.2,0.33,0.12,28,
8442,2/2/2011,22:00:46,37.867,-122.267,95,1016,59.23,20.9,90.6,267.57,252.33,670.59,960.11,0.3386,1.0604,0.004,0.003,281.3,302,269,0.35,0.039,29,
8442,2/2/2011,22:01:11,37.867,-122.267,95,1016,59.26,21,89.4,265.3,249.49,657.45,941.72,0.337,1.0633,0.004,0.002,281.8,300.3,270.8,0.35,0.049,30,
8442,2/2/2011,22:01:33,37.867,-122.267,95,1016,59.3,21,90.02,266.73,251.75,675.42,969.46,0.3375,1.0595,0.001,0.002,281.2,301.6,269.1,0.35,0.034,31,
8442,2/2/2011,22:01:56,37.867,-122.267,95,1016,59.33,21,89.68,265.35,251.47,674.86,964.95,0.338,1.0552,0.01,0.009,280.7,303.1,267.3,0.35,0.036,32,
8442,2/2/2011,22:02:13,37.867,-122.267,95,1016,59.36,21.1,86.33,258.6,244.95,636.82,919.36,0.3339,1.0558,0.023,0.013,282.6,302.6,270.7,0.35,0.061,33,
8442,2/2/2011,22:02:42,37.867,-122.267,95,1016,59.4,21.1,88.25,265.75,249.82,667.5,951.21,0.3321,1.0638,0.009,0.006,283.1,298.6,273.9,0.34,0.043,34,
8442,2/2/2011,22:07:34,37.867,-122.267,95,1016,59.86,22.3,85.59,261.08,250.05,695.88,992.85,0.3278,1.0441,0.009,0.004,281.1,302.1,268.6,0.35,0.021,35,
8442,2/2/2011,22:07:44,37.867,-122.267,95,1016,59.88,22.3,84.49,259.47,248.57,698.09,999.43,0.3257,1.0438,0.01,0.009,282.1,302,270.2,0.35,0.018,35,
8442,2/2/2011,22:07:54,37.867,-122.267,95,1016,59.9,22.4,81.09,249.69,240.11,655.32,918.09,0.3249,1.0398,0.015,0.019,282.3,303.6,269.7,0.32,0.06,35,
